PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,WORD
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",22,1756295663589,1756295663688, ,32, weekly, physical-keyboard,12,0
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",23,1756295663872,1756295663978,w,87, weekly, physical-keyboard,13,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",24,1756295663992,1756295664088,i,73, weekly, physical-keyboard,14,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",25,1756295664158,1756295664264,t,84, weekly, physical-keyboard,15,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",26,1756295664256,1756295664358,h,72, weekly, physical-keyboard,16,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",27,1756295664370,1756295664543, ,32, weekly, physical-keyboard,17,0
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",28,1756295664858,1756295664954,d,68, weekly, physical-keyboard,18,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",29,1756295664953,1756295665073,u,85, weekly, physical-keyboard,19,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",30,1756295665072,1756295665202,c,67, weekly, physical-keyboard,20,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",31,1756295665206,1756295665290,k,75, weekly, physical-keyboard,21,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",32,1756295665505,1756295665624,s,83, weekly, physical-keyboard,22,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",33,1756295665627,1756295665725, ,32, weekly, physical-keyboard,23,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",34,1756295668395,1756295668461,Backspace,8, weekly, physical-keyboard,23,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",35,1756295669210,1756295669259,",",188, weekly, physical-keyboard,23,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",36,1756295669770,1756295669958, ,32, weekly, physical-keyboard,24,0
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",37,1756295670179,1756295670285,o,79, weekly, physical-keyboard,25,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",38,1756295670702,1756295670768,Backspace,8, weekly, physical-keyboard,25,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",39,1756295670928,1756295671024,i,73, weekly, physical-keyboard,25,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",40,1756295671133,1756295671233,n,78, weekly, physical-keyboard,26,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",41,1756295671226,1756295671369, ,32, weekly, physical-keyboard,27,0
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",42,1756295671622,1756295671763,t,84, weekly, physical-keyboard,28,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",43,1756295672248,1756295672365,h,72, weekly, physical-keyboard,29,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",44,1756295672393,1756295672498,e,69, weekly, physical-keyboard,30,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",45,1756295672503,1756295672607, ,32, weekly, physical-keyboard,31,0
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",46,1756295672717,1756295672837,r,82, weekly, physical-keyboard,32,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",47,1756295672776,1756295672901,e,69, weekly, physical-keyboard,33,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",48,1756295673102,1756295673146,Backspace,8, weekly, physical-keyboard,33,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",49,1756295673339,1756295673440,i,73, weekly, physical-keyboard,33,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",50,1756295673456,1756295673570,v,86, weekly, physical-keyboard,34,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",51,1756295673623,1756295673761,e,69, weekly, physical-keyboard,35,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",52,1756295673878,1756295673990,r,82, weekly, physical-keyboard,36,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",53,1756295674159,1756295674283,b,66, weekly, physical-keyboard,37,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",54,1756295674238,1756295674370,a,65, weekly, physical-keyboard,38,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",55,1756295674369,1756295674488,n,78, weekly, physical-keyboard,39,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",56,1756295674630,1756295674704,k,75, weekly, physical-keyboard,40,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",57,1756295674884,1756295675018, ,32, weekly, physical-keyboard,41,0
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",58,1756295675069,1756295675186,t,84, weekly, physical-keyboard,42,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",59,1756295675173,1756295675296,e,69, weekly, physical-keyboard,42,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",60,1756295675235,1756295675346,h,72, weekly, physical-keyboard,42,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",61,1756295675399,1756295675542,e,69, weekly, physical-keyboard,42,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",62,1756295676314,1756295676471,Backspace,8, weekly, physical-keyboard,42,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",63,1756295676980,1756295677076,Backspace,8, weekly, physical-keyboard,42,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",64,1756295677236,1756295677318,Backspace,8, weekly, physical-keyboard,42,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",65,1756295677473,1756295677598,Backspace,8, weekly, physical-keyboard,42,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",66,1756295678222,1756295678341,t,84, weekly, physical-keyboard,42,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",67,1756295678377,1756295678499,h,72, weekly, physical-keyboard,43,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",68,1756295678464,1756295678572,e,69, weekly, physical-keyboard,44,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",69,1756295678533,1756295678717,r,82, weekly, physical-keyboard,45,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",70,1756295678627,1756295678778,e,69, weekly, physical-keyboard,46,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",71,1756295678754,1756295678850, ,32, weekly, physical-keyboard,47,0
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",72,1756295678930,1756295678995,a,65, weekly, physical-keyboard,48,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",73,1756295679125,1756295679271,r,82, weekly, physical-keyboard,49,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",74,1756295679227,1756295679348,e,69, weekly, physical-keyboard,50,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",75,1756295679305,1756295679417, ,32, weekly, physical-keyboard,51,0
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",76,1756295679631,1756295679727,a,65, weekly, physical-keyboard,52,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",77,1756295679672,1756295679775, ,32, weekly, physical-keyboard,53,0
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",78,1756295680319,1756295680412,f,70, weekly, physical-keyboard,54,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",79,1756295680490,1756295680575,o,79, weekly, physical-keyboard,55,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",80,1756295680541,1756295680656,r,82, weekly, physical-keyboard,56,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",81,1756295680657,1756295680787,s,83, weekly, physical-keyboard,57,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",82,1756295680795,1756295680909,t,84, weekly, physical-keyboard,57,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",83,1756295681343,1756295681399,Backspace,8, weekly, physical-keyboard,57,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",84,1756295681985,1756295682064,Backspace,8, weekly, physical-keyboard,57,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",85,1756295682115,1756295682356,e,69, weekly, physical-keyboard,57,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",86,1756295682215,1756295682341,s,83, weekly, physical-keyboard,58,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",87,1756295682328,1756295682475,t,84, weekly, physical-keyboard,59,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",88,1756295683181,1756295683258, ,32, weekly, physical-keyboard,60,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",89,1756295683457,1756295683531,Backspace,8, weekly, physical-keyboard,60,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",90,1756295684256,1756295684380,",",188, weekly, physical-keyboard,60,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",91,1756295686216,1756295686368, ,32, weekly, physical-keyboard,60,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",92,1756295686459,1756295686588,a,65, weekly, physical-keyboard,60,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",93,1756295686660,1756295686750,n,78, weekly, physical-keyboard,60,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",94,1756295686762,1756295686851,d,68, weekly, physical-keyboard,60,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",95,1756295687190,1756295687750,Backspace,8, weekly, physical-keyboard,60,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",96,1756295687704,1756295687917,Backspace,8, weekly, physical-keyboard,60,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",97,1756295687737,1756295688067,Backspace,8, weekly, physical-keyboard,60,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",98,1756295687859,0,Backspace,8, weekly, physical-keyboard,60,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",99,1756295687999,0,Backspace,8, weekly, physical-keyboard,60,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",100,1756295689180,1756295689324,s,83, weekly, physical-keyboard,60,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",101,1756295689312,1756295689372, ,32, weekly, physical-keyboard,61,0
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",102,1756295689517,1756295689630,a,65, weekly, physical-keyboard,62,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",103,1756295689656,1756295689721,n,78, weekly, physical-keyboard,63,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",104,1756295689753,1756295689845,d,68, weekly, physical-keyboard,64,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",105,1756295690170,1756295690299, ,32, weekly, physical-keyboard,65,0
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",106,1756295690354,1756295690492,s,83, weekly, physical-keyboard,66,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",107,1756295690629,1756295690709,o,79, weekly, physical-keyboard,67,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",108,1756295690825,1756295690898,m,77, weekly, physical-keyboard,68,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",109,1756295690906,1756295691039,e,69, weekly, physical-keyboard,69,1
6614435124bf16e7a24f9662,image-to-prompt,1,2,5,"A nice river with ducks, in the riverbank there are a forests and some rock.","[7,13];[18,23];[54,62];[71,75]","[2,7];[32,42]",110,1756295691021,1756295691095, ,32, weekly, physical-keyboard,70,0
